verb,noun,tag,confidence
upset,philosophy,L,0.1
upset,notion,L,0.1
upset,principle,L,0.1
upset,ideology,L,0.1
upset,player,L,0.1
upset,county,L,0.1
upset,squad,L,0.1
upset,winner,L,0.1
upset,star,L,0.1
upset,association,L,0.1
upset,agency,L,0.1
upset,trust,L,0.1
upset,organization,L,0.1
upset,community,L,0.1
upset,institution,L,0.1
upset,organisation,L,0.1
upset,society,L,0.1
upset,subsidy,L,0.1
upset,compensation,L,0.1
upset,damages,L,0.1
upset,allowance,L,0.1
upset,payment,L,0.1
upset,grant,L,0.1
upset,media,L,0.1
upset,joint,L,0.1
upset,tank,L,0.1
upset,discrimination,L,0.1
upset,east,L,0.1
upset,forward,L,0.1
upset,west,L,0.1
upset,south,L,0.1
upset,edition,L,0.1
upset,newspaper,L,0.1
upset,symptom,L,0.1
upset,shortage,L,0.1
upset,north,L,0.1
upset,delay,L,0.1
upset,commission,L,0.1
upset,authority,L,0.1
upset,exposure,L,0.1
upset,carriage,L,0.1
upset,bike,L,0.1
upset,vehicle,L,0.1
upset,train,L,0.1
upset,truck,L,0.1
upset,lorry,L,0.1
upset,coach,L,0.1
upset,taxi,L,0.1
upset,administration,L,0.1
upset,poverty,L,0.1
upset,press,L,0.1
upset,paper,L,0.1
upset,language,L,0.1
upset,medicine,L,0.1
upset,religion,L,0.1
upset,cake,L,0.1
upset,meat,L,0.1
upset,bread,L,0.1
upset,fruit,L,0.1
upset,literature,L,0.1
upset,discipline,L,0.1
upset,discourse,L,0.1
upset,insider,L,0.1
upset,excess,L,0.1
upset,kinnock,L,0.1
upset,spokesman,L,0.1
upset,ford,L,0.1
upset,deficit,L,0.1
upset,inflation,L,0.1
upset,unemployment,L,0.1
upset,pollution,L,0.1
upset,inequality,L,0.1
upset,times,L,0.1
upset,journal,L,0.1
upset,magazine,L,0.1
upset,recognition,L,0.1
upset,acceptance,L,0.1
upset,entry,L,0.1
upset,access,L,0.1
upset,victim,L,1.0
upset,bull,L,1.0
upset,teenager,L,1.0
upset,prisoner,L,1.0
upset,hero,L,1.0
upset,gang,L,1.0
upset,enemy,L,1.0
upset,rider,L,1.0
upset,offender,L,1.0
upset,youth,L,1.0
upset,version,N,1.0
upset,product,N,1.0
upset,system,N,1.0
upset,program,N,1.0
upset,architecture,N,1.0
upset,technology,N,1.0
upset,killer,L,1.0
upset,thief,L,1.0
upset,driver,L,1.0
upset,defender,L,1.0
upset,hell,L,1.0
upset,tube,L,0.1
upset,lock,L,0.1
upset,interface,N,1.0
upset,circuit,L,0.1
upset,software,N,1.0
upset,computer,N,1.0
upset,separation,L,0.1
upset,compliance,L,0.1
upset,involvement,L,0.1
upset,admission,L,0.1
upset,participation,L,0.1
upset,co-operation,L,0.1
upset,promotion,L,0.1
upset,value,L,0.1
upset,population,L,0.1
upset,index,L,0.1
upset,percentage,L,0.1
upset,number,L,0.1
upset,average,L,0.1
upset,total,L,0.1
upset,fraction,L,0.1
upset,majority,L,0.1
upset,volume,L,0.1
upset,amount,L,0.1
upset,proportion,L,0.1
upset,package,N,1.0
upset,chip,N,1.0
upset,processor,N,1.0
upset,network,N,1.0
upset,tool,N,1.0
upset,ratio,L,0.1
upset,temperature,L,0.1
upset,scale,L,0.1
upset,criticism,L,0.1
upset,appeal,L,0.1
upset,charge,L,0.1
upset,application,L,0.1
upset,allegation,L,0.1
upset,claim,L,0.1
upset,objection,L,0.1
upset,suggestion,L,0.1
upset,case,L,0.1
upset,session,L,0.1
upset,kick,N,0.5
upset,festival,L,0.1
upset,show,L,0.1
upset,workshop,L,0.1
upset,conference,L,0.1
upset,shot,N,0.5
upset,rally,L,0.1
upset,ceremony,L,0.1
upset,exhibition,L,0.1
upset,meeting,L,0.1
upset,opportunity,L,0.1
upset,ball,N,0.5
upset,demonstration,L,0.1
upset,arrow,N,0.5
upset,stroke,N,0.5
upset,bullet,N,0.5
upset,judge,L,0.1
upset,tribunal,L,0.1
upset,desk,L,0.1
upset,counter,L,0.1
upset,table,L,0.1
upset,wall,L,0.1
upset,kind,L,0.1
upset,degree,L,0.1
upset,range,L,0.1
upset,jury,L,0.1
upset,court,L,0.1
upset,magistrate,L,0.1
upset,variety,L,0.1
upset,type,L,0.1
upset,sort,L,0.1
upset,reception,L,0.1
upset,concert,L,0.1
upset,display,L,0.1
upset,missile,N,0.5
upset,blow,N,0.5
upset,shell,N,0.5
upset,bomb,N,0.5
upset,punch,N,0.5
upset,possibility,L,0.1
upset,alternative,L,0.1
upset,prospect,L,0.1
upset,option,L,0.1
upset,week,L,0.1
upset,abuse,L,0.1
upset,suicide,L,0.1
upset,killing,L,0.1
upset,black,N,1.0
upset,boss,N,1.0
upset,american,N,1.0
upset,russian,N,1.0
upset,offence,L,0.1
upset,politician,N,1.0
upset,month,L,0.1
upset,farmer,N,1.0
upset,scot,N,1.0
upset,german,N,1.0
upset,french,N,1.0
upset,voter,N,1.0
upset,christian,N,1.0
upset,supporter,N,1.0
upset,murder,L,0.1
upset,let,N,1.0
upset,breach,L,0.1
upset,crime,L,0.1
upset,opponent,N,1.0
upset,year,L,0.1
upset,sector,L,1.0
upset,enterprise,L,1.0
upset,skill,L,0.1
upset,qualification,L,0.1
upset,understanding,L,0.1
upset,awareness,L,0.1
upset,knowledge,L,0.1
upset,expertise,L,0.1
upset,insight,L,0.1
upset,experience,L,0.1
upset,presentation,L,0.1
upset,specimen,L,0.1
upset,signature,L,0.1
upset,sample,L,0.1
upset,material,L,0.1
upset,information,L,0.1
upset,item,L,0.1
upset,datum,L,0.1
upset,contents,L,0.1
upset,detail,L,0.1
upset,trade,L,1.0
upset,business,L,1.0
upset,industry,L,1.0
upset,economy,L,1.0
upset,market,L,1.0
upset,complaint,L,0.1
upset,roof,L,0.1
upset,radio,L,0.1
upset,guitar,L,0.1
upset,scandal,L,0.1
upset,confusion,L,0.1
upset,speculation,L,0.1
upset,discovery,L,0.1
upset,retirement,L,0.1
upset,closure,L,0.1
upset,arrest,L,0.1
upset,introduction,L,0.1
upset,chaos,L,0.1
upset,uncertainty,L,0.1
upset,controversy,L,0.1
upset,motion,N,1.0
upset,amendment,N,1.0
upset,bill,N,1.0
upset,regulation,N,1.0
upset,constitution,N,1.0
upset,publicity,L,0.1
upset,rumour,L,0.1
upset,trouble,L,0.1
upset,mystery,L,0.1
upset,bowl,L,0.1
upset,bucket,L,0.1
upset,legislation,N,1.0
upset,replacement,L,0.1
upset,withdrawal,L,0.1
upset,removal,L,0.1
upset,china,L,1.0
upset,kingdom,L,1.0
upset,colony,L,1.0
upset,ally,L,1.0
upset,iraq,L,1.0
upset,story,L,0.1
upset,combination,L,0.1
upset,tale,L,0.1
upset,instance,L,0.1
upset,faction,L,1.0
upset,republic,L,1.0
upset,second,L,0.1
upset,turn,L,0.1
upset,moment,L,0.1
upset,count,L,0.1
upset,seconds,L,0.1
upset,while,L,0.1
upset,brush,L,0.1
upset,release,L,0.1
upset,rejection,L,0.1
upset,resignation,L,0.1
upset,appointment,L,0.1
upset,return,L,0.1
upset,observer,N,1.0
upset,historian,N,1.0
upset,scholar,N,1.0
upset,commentator,N,1.0
upset,prospects,N,1.0
upset,security,N,1.0
upset,efficiency,N,1.0
upset,stability,N,1.0
upset,walk,L,0.1
upset,season,L,0.1
upset,holiday,L,0.1
upset,break,L,0.1
upset,stuff,L,0.1
upset,organ,L,0.1
upset,football,L,0.1
upset,album,L,0.1
upset,trick,L,0.1
upset,journey,L,0.1
upset,flight,L,0.1
upset,trip,L,0.1
upset,tour,L,0.1
upset,ride,L,0.1
upset,visit,L,0.1
upset,deck,L,0.1
upset,bench,L,0.1
upset,shelf,L,0.1
upset,fence,L,0.1
upset,health,N,1.0
upset,advice,L,0.1
upset,welfare,N,1.0
upset,safety,N,1.0
upset,critic,N,1.0
upset,analyst,N,1.0
upset,receiver,L,0.1
upset,barrel,L,0.1
upset,dish,L,0.1
upset,glass,L,0.1
upset,container,L,0.1
upset,plate,L,0.1
upset,basket,L,0.1
upset,bottle,L,0.1
upset,tray,L,0.1
upset,clause,N,1.0
upset,directive,N,1.0
upset,statute,N,1.0
upset,resolution,N,1.0
upset,dialogue,L,0.1
upset,debate,L,0.1
upset,consultation,L,0.1
upset,exchange,L,0.1
upset,conversation,L,0.1
upset,negotiation,L,0.1
upset,discussion,L,0.1
upset,talk,L,0.1
upset,survival,N,1.0
upset,help,L,0.1
upset,guidance,L,0.1
upset,support,L,0.1
upset,boat,L,0.1
upset,work,L,0.1
upset,role,L,0.1
upset,preparation,L,0.1
upset,movement,L,0.1
upset,remedy,L,1.0
upset,carrier,L,0.1
upset,plane,L,0.1
upset,craft,L,0.1
upset,ship,L,0.1
upset,helicopter,L,0.1
upset,settlement,L,1.0
upset,nose,L,0.1
upset,thigh,L,0.1
upset,forehead,L,0.1
upset,cheek,L,0.1
upset,palm,L,0.1
upset,formula,L,1.0
upset,proof,L,1.0
upset,solution,L,1.0
upset,technique,L,1.0
upset,answer,L,1.0
upset,face,L,0.1
upset,vessel,L,0.1
upset,aircraft,L,0.1
upset,flag,L,0.1
upset,sigh,L,0.1
upset,wages,L,0.1
upset,salary,L,0.1
upset,rating,L,0.1
upset,rent,L,0.1
upset,premium,L,0.1
upset,smoke,L,0.1
upset,shadow,L,0.1
upset,smell,L,0.1
upset,darkness,L,0.1
upset,rate,L,0.1
upset,price,L,0.1
upset,dividend,L,0.1
upset,mist,L,0.1
upset,dust,L,0.1
upset,exercise,L,0.1
upset,activity,L,0.1
upset,process,L,0.1
upset,transaction,L,0.1
upset,function,L,0.1
upset,ritual,L,0.1
upset,task,L,0.1
upset,operation,L,0.1
upset,explanation,L,1.0
upset,shareholder,L,1.0
upset,reader,L,1.0
upset,consumer,L,1.0
upset,affair,L,0.1
upset,career,L,0.1
upset,thinking,L,0.1
upset,protocol,N,0.625
upset,convention,N,0.625
upset,deal,N,0.625
upset,contract,N,0.625
upset,agreement,N,0.625
upset,treaty,N,0.625
upset,life,L,0.1
upset,william,L,0.1
upset,prince,L,0.1
upset,king,L,0.1
upset,princess,L,0.1
upset,earl,L,0.1
upset,elizabeth,L,0.1
upset,charles,L,0.1
upset,duke,L,0.1
upset,richard,L,0.1
upset,queen,L,0.1
upset,edward,L,0.1
upset,james,L,0.1
upset,diana,L,0.1
upset,pursuit,L,0.1
upset,cloud,L,0.1
upset,sport,L,0.1
upset,occupation,L,0.1
upset,strategy,L,1.0
upset,approach,L,1.0
upset,tactic,L,1.0
upset,compromise,L,1.0
upset,method,L,1.0
upset,procedure,L,1.0
upset,user,L,1.0
upset,buyer,L,1.0
upset,public,L,1.0
upset,customer,L,1.0
upset,relation,N,1.0
upset,friendship,N,1.0
upset,contact,N,1.0
upset,links,N,1.0
upset,client,L,1.0
upset,investor,L,1.0
upset,link,N,1.0
upset,politics,L,0.1
upset,practice,L,0.1
upset,relationship,N,1.0
upset,connection,N,1.0
upset,trading,L,0.1
upset,reading,L,0.1
upset,profession,L,0.1
upset,russia,L,1.0
upset,scent,L,0.1
upset,laboratory,L,0.1
upset,content,L,0.1
upset,structure,L,0.1
upset,strength,N,0.5
upset,momentum,N,0.5
upset,consciousness,N,0.5
upset,character,L,0.1
upset,reputation,N,0.5
upset,confidence,N,0.5
upset,balance,N,0.5
upset,fortune,N,0.5
upset,distribution,L,0.1
upset,popularity,N,0.5
upset,london,L,0.1
upset,kong,L,0.1
upset,rome,L,0.1
upset,washington,L,0.1
upset,paris,L,0.1
upset,oxford,L,0.1
upset,rage,N,1.0
upset,excitement,N,1.0
upset,panic,N,1.0
upset,anger,N,1.0
upset,personality,L,0.1
upset,nature,L,0.1
upset,perception,L,0.1
upset,incentive,L,0.1
upset,assistance,L,0.1
upset,jacket,L,0.1
upset,glove,L,0.1
upset,shoe,L,0.1
upset,boot,L,0.1
upset,shirt,L,0.1
upset,coat,L,0.1
upset,calculation,L,0.1
upset,statistics,L,0.1
upset,evidence,L,0.1
upset,finding,L,0.1
upset,consideration,L,0.1
upset,figure,L,0.1
upset,measurement,L,0.1
upset,moscow,L,0.1
upset,york,L,0.1
upset,result,L,0.1
upset,comparison,L,0.1
upset,observation,L,0.1
upset,attitude,L,0.1
upset,composition,L,0.1
upset,chance,L,0.1
upset,attraction,L,0.1
upset,terror,N,1.0
upset,flame,N,1.0
upset,laughter,N,1.0
upset,analysis,L,0.1
upset,song,L,0.1
upset,april,L,0.1
upset,june,L,0.1
upset,march,L,0.1
upset,tape,L,0.1
upset,music,L,0.1
upset,recording,L,0.1
upset,corp,L,0.1
upset,print,L,0.1
upset,portrait,L,0.1
upset,photograph,L,0.1
upset,poster,L,0.1
upset,statue,L,0.1
upset,drawing,L,0.1
upset,picture,L,0.1
upset,painting,L,0.1
upset,meal,L,0.1
upset,breakfast,L,0.1
upset,dinner,L,0.1
upset,lunch,L,0.1
upset,college,L,0.1
upset,university,L,0.1
upset,institute,L,0.1
upset,tune,L,0.1
upset,school,L,0.1
upset,clerk,L,0.1
upset,trustee,L,0.1
upset,experiment,L,0.1
upset,study,L,0.1
upset,research,L,0.1
upset,survey,L,0.1
upset,evaluation,L,0.1
upset,assessment,L,0.1
upset,agent,L,0.1
upset,assistant,L,0.1
upset,auditor,L,0.1
upset,panel,L,0.1
upset,line,L,0.1
upset,body,L,0.1
upset,head,L,0.1
upset,pole,L,0.1
upset,justice,L,0.1
upset,frame,L,0.1
upset,fist,L,0.1
upset,wing,L,0.1
upset,rail,L,0.1
upset,branch,L,0.1
upset,servant,L,0.1
upset,consultant,L,0.1
upset,adviser,L,0.1
upset,commissioner,L,0.1
upset,israel,L,1.0
upset,japan,L,1.0
upset,country,L,1.0
upset,woman,L,1.0
upset,child,L,1.0
upset,person,L,1.0
upset,people,L,1.0
upset,length,L,0.1
upset,past,L,0.1
upset,mile,L,0.1
upset,metre,L,0.1
upset,distance,L,0.1
upset,inch,L,0.1
upset,other,L,1.0
upset,yard,L,0.1
upset,breeze,L,0.1
upset,flood,L,0.1
upset,wind,L,0.1
upset,rain,L,0.1
upset,storm,L,0.1
upset,weather,L,0.1
upset,wave,L,0.1
upset,current,L,0.1
upset,heat,L,0.1
upset,noise,L,0.1
upset,tide,L,0.1
upset,girl,L,1.0
upset,transfer,L,0.1
upset,adoption,L,0.1
upset,transformation,L,0.1
upset,interaction,L,0.1
upset,recovery,L,0.1
upset,formation,L,0.1
upset,addition,L,0.1
upset,expansion,L,0.1
upset,lamb,L,0.1
upset,bird,L,0.1
upset,rabbit,L,0.1
upset,female,L,0.1
upset,insect,L,0.1
upset,cattle,L,0.1
upset,mouse,L,0.1
upset,monster,L,0.1
upset,glimpse,L,0.1
upset,sight,L,0.1
upset,creation,L,0.1
upset,construction,L,0.1
upset,conversion,L,0.1
upset,development,L,0.1
upset,extension,L,0.1
upset,merger,L,0.1
upset,innovation,L,0.1
upset,voice,L,0.1
upset,restriction,L,1.0
upset,limit,L,1.0
upset,constraint,L,1.0
upset,accuracy,L,0.1
upset,validity,L,0.1
upset,effectiveness,L,0.1
upset,department,L,0.1
upset,government,L,0.1
upset,council,L,0.1
upset,smile,L,0.1
upset,grin,L,0.1
upset,sister,L,0.1
upset,daughter,L,0.1
upset,parent,L,0.1
upset,relative,L,0.1
upset,building,L,0.1
upset,cathedral,L,0.1
upset,tower,L,0.1
upset,city,L,0.1
upset,chapel,L,0.1
upset,church,L,0.1
upset,palace,L,0.1
upset,town,L,0.1
upset,castle,L,0.1
upset,temple,L,0.1
upset,village,L,0.1
upset,floor,N,0.5
upset,transition,L,0.1
upset,sand,N,0.5
upset,corpse,N,0.5
upset,punishment,L,1.0
upset,sanction,L,1.0
upset,sound,L,0.1
upset,tone,L,0.1
upset,alarm,L,0.1
upset,bell,L,0.1
upset,penalty,L,1.0
upset,limitation,L,1.0
upset,laugh,L,0.1
upset,grass,N,0.5
upset,soil,N,0.5
upset,grave,N,0.5
upset,heel,N,0.5
upset,pile,N,0.5
upset,mess,N,0.5
upset,heap,N,0.5
upset,surface,N,0.5
upset,pavement,N,0.5
upset,bottom,N,0.5
upset,patch,N,0.5
upset,snow,N,0.5
upset,carpet,N,0.5
upset,ground,N,0.5
upset,earth,N,0.5
upset,lover,L,0.1
upset,male,L,0.1
upset,human,L,0.1
upset,marie,L,0.1
upset,susan,L,0.1
upset,anne,L,0.1
upset,harry,L,0.1
upset,maggie,L,0.1
upset,jane,L,0.1
upset,jack,L,0.1
upset,nigel,L,0.1
upset,river,L,0.1
upset,bath,L,0.1
upset,mungo,L,0.1
upset,stream,L,0.1
upset,ocean,L,0.1
upset,chapter,L,0.1
upset,paragraph,L,0.1
upset,fact,L,0.1
upset,absence,L,0.1
upset,refusal,L,0.1
upset,section,L,0.1
upset,page,L,0.1
upset,column,L,0.1
upset,presence,L,0.1
upset,canal,L,0.1
upset,emily,L,0.1
upset,philip,L,0.1
upset,waters,L,0.1
upset,level,L,0.1
upset,depth,L,0.1
upset,intensity,L,0.1
upset,incidence,L,0.1
upset,planet,L,0.1
upset,theory,L,0.1
upset,logic,L,0.1
upset,hypothesis,L,0.1
upset,interpretation,L,0.1
upset,weakness,L,0.1
upset,defect,L,0.1
upset,fault,L,0.1
upset,error,L,0.1
upset,mistake,L,0.1
upset,bias,L,0.1
upset,model,L,0.1
upset,proposition,L,0.1
upset,thesis,L,0.1
upset,assumption,L,0.1
upset,argument,L,0.1
upset,lake,L,0.1
upset,pool,L,0.1
upset,pond,L,0.1
upset,part,L,1.0
upset,remainder,L,1.0
upset,necessity,L,0.1
upset,lack,L,0.1
upset,reporter,L,0.1
upset,essay,L,0.1
upset,purchase,L,0.1
upset,integration,L,0.1
upset,acquisition,L,0.1
upset,establishment,L,0.1
upset,evolution,L,0.1
upset,fig.,L,0.1
upset,being,L,0.1
upset,species,L,0.1
upset,implementation,L,0.1
upset,imagination,L,0.1
upset,breath,L,0.1
upset,hold,L,0.1
upset,grip,L,0.1
upset,prey,L,0.1
upset,lift,L,0.1
upset,identification,L,0.1
upset,sheep,L,0.1
upset,animal,L,0.1
upset,creature,L,0.1
upset,horse,L,0.1
upset,baby,L,0.1
upset,policeman,L,0.1
upset,fish,L,0.1
upset,police,L,0.1
upset,detective,L,0.1
upset,existence,L,0.1
upset,failure,L,0.1
upset,book,L,0.1
upset,statement,L,0.1
upset,account,L,0.1
upset,draft,L,0.1
upset,guide,L,0.1
upset,advertisement,L,0.1
upset,document,L,0.1
upset,report,L,0.1
upset,rest,L,1.0
upset,article,L,0.1
upset,letter,L,0.1
upset,portion,L,1.0
upset,whole,L,1.0
upset,mass,L,1.0
upset,half,L,1.0
upset,bulk,L,1.0
upset,core,L,1.0
upset,official,L,0.1
upset,officer,L,0.1
upset,inspector,L,0.1
upset,journalist,L,0.1
upset,constable,L,0.1
upset,frequency,L,0.1
upset,cousin,L,0.1
upset,wife,L,0.1
upset,array,L,0.1
upset,trace,L,0.1
upset,hint,L,0.1
upset,joke,L,0.1
upset,gesture,L,0.1
upset,grounds,L,1.0
upset,background,L,1.0
upset,plenty,L,0.1
upset,touch,L,0.1
upset,winter,L,0.1
upset,minimum,L,0.1
upset,february,L,0.1
upset,weekend,L,0.1
upset,spring,L,0.1
upset,autumn,L,0.1
upset,plaintiff,L,0.1
upset,poll,L,0.1
upset,referendum,L,0.1
upset,incident,L,0.1
upset,constituency,L,0.1
upset,election,L,0.1
upset,vote,L,0.1
upset,summer,L,0.1
upset,perspective,L,1.0
upset,means,L,1.0
upset,context,L,1.0
upset,hall,L,0.1
upset,bathroom,L,0.1
upset,chamber,L,0.1
upset,examination,L,0.1
upset,surgery,L,0.1
upset,review,L,0.1
upset,trial,L,0.1
upset,hearing,L,0.1
upset,check,L,0.1
upset,inspection,L,0.1
upset,test,L,0.1
upset,interview,L,0.1
upset,base,L,1.0
upset,equivalent,L,0.1
upset,entity,L,1.0
upset,purpose,L,1.0
upset,framework,L,1.0
upset,medium,L,1.0
upset,foundation,L,1.0
upset,setting,L,1.0
upset,source,L,1.0
upset,basis,L,1.0
upset,reason,L,1.0
upset,crash,L,0.1
upset,brow,L,0.1
upset,tory,L,0.1
upset,labour,L,0.1
upset,cycle,L,0.1
upset,object,L,0.1
upset,episode,L,0.1
upset,stimulus,L,0.1
upset,sequence,L,0.1
upset,example,L,0.1
upset,creditor,L,0.1
upset,profit,L,0.1
upset,surplus,L,0.1
upset,earnings,L,0.1
upset,income,L,0.1
upset,turnover,L,0.1
upset,revenue,L,0.1
upset,applicant,L,0.1
upset,purchaser,L,0.1
upset,holder,L,0.1
upset,event,L,0.1
upset,history,L,0.1
upset,union,L,1.0
upset,nation,L,1.0
upset,state,L,1.0
upset,leadership,L,1.0
upset,germany,L,1.0
upset,vendor,L,0.1
upset,bedroom,L,0.1
upset,defendant,L,0.1
upset,tenant,L,0.1
upset,conservative,L,0.1
upset,democrat,L,0.1
upset,blanket,L,0.1
upset,window,L,0.1
upset,door,L,0.1
upset,eyebrow,L,0.1
upset,sheet,L,0.1
upset,accident,L,0.1
upset,explosion,L,0.1
upset,towel,L,0.1
upset,gate,L,0.1
upset,cloth,L,0.1
upset,tunnel,L,0.1
upset,road,L,0.1
upset,path,L,0.1
upset,trail,L,0.1
upset,lane,L,0.1
upset,route,L,0.1
upset,track,L,0.1
upset,street,L,0.1
upset,bridge,L,0.1
upset,scene,L,0.1
upset,landlord,L,0.1
upset,seller,L,0.1
upset,friend,L,0.1
upset,kitchen,L,0.1
upset,interior,L,0.1
upset,energy,L,0.1
upset,fund,L,0.1
upset,present,L,0.1
upset,student,N,1.0
upset,patient,N,1.0
upset,gear,L,0.1
upset,uniform,L,0.1
upset,clothes,L,0.1
upset,mask,L,0.1
upset,dress,L,0.1
upset,reserve,L,0.1
upset,suit,L,0.1
upset,screen,L,0.1
upset,sunlight,L,0.1
upset,mirror,L,0.1
upset,shaft,L,0.1
upset,camera,L,0.1
upset,watch,L,0.1
upset,dawn,L,0.1
upset,clock,L,0.1
upset,moon,L,0.1
upset,reflection,L,0.1
upset,garment,L,0.1
upset,gift,L,0.1
upset,receipt,L,0.1
upset,cheque,L,0.1
upset,mother,L,0.1
upset,husband,L,0.1
upset,brother,L,0.1
upset,father,L,0.1
upset,mortgage,L,0.1
upset,deposit,L,0.1
upset,insurance,L,0.1
upset,debt,L,0.1
upset,loan,L,0.1
upset,credit,L,0.1
upset,finance,L,0.1
upset,capital,L,0.1
upset,resource,L,0.1
upset,attention,L,0.1
upset,wealth,L,0.1
upset,adult,N,1.0
upset,participant,N,1.0
upset,individual,N,1.0
upset,pupil,N,1.0
upset,copy,L,0.1
upset,ticket,L,0.1
upset,pass,L,0.1
upset,card,L,0.1
upset,injury,L,0.1
upset,damage,L,0.1
upset,birthday,L,0.1
upset,harm,L,0.1
upset,command,L,0.1
upset,warning,L,0.1
upset,comment,L,0.1
upset,news,L,0.1
upset,message,L,0.1
upset,instruction,L,0.1
upset,reply,L,0.1
upset,call,L,0.1
upset,request,L,0.1
upset,curve,L,1.0
upset,profile,L,1.0
upset,spectrum,L,1.0
upset,estimate,L,1.0
upset,equation,L,1.0
upset,parameter,L,1.0
upset,grade,L,1.0
upset,formula,L,1.0
upset,plot,L,1.0
upset,score,L,1.0
upset,form,L,0.1
upset,series,L,0.1
upset,room,L,0.1
upset,corridor,L,0.1
upset,invitation,L,0.1
upset,cupboard,L,0.1
upset,signal,L,0.1
upset,remark,L,0.1
upset,anniversary,L,0.1
upset,light,L,0.1
upset,ceiling,L,0.1
upset,aspect,L,0.1
upset,matter,L,0.1
upset,theme,L,0.1
upset,subject,L,0.1
upset,beam,L,0.1
upset,issue,L,0.1
upset,topic,L,0.1
upset,question,L,0.1
upset,handle,L,0.1
upset,weapon,L,0.1
upset,horn,L,0.1
upset,knife,L,0.1
upset,blade,L,0.1
upset,stick,L,0.1
upset,sword,L,0.1
upset,ankle,L,0.1
upset,waist,L,0.1
upset,neck,L,0.1
upset,committee,L,0.1
upset,wrist,L,0.1
upset,offer,L,0.1
upset,continent,L,0.1
upset,champion,L,0.1
upset,quantity,L,0.1
upset,office,L,0.1
upset,embassy,L,0.1
upset,stem,L,0.6
upset,forest,L,0.6
upset,garden,L,0.6
upset,hospital,L,0.1
upset,clinic,L,0.1
upset,station,L,0.1
upset,camp,L,0.1
upset,airport,L,0.1
upset,prison,L,0.1
upset,bible,L,0.1
upset,dream,L,0.1
upset,lecture,L,0.1
upset,headquarters,L,0.1
upset,consent,L,0.1
upset,port,L,0.1
upset,grain,L,0.6
upset,goods,L,0.1
upset,fuel,L,0.1
upset,electricity,L,0.1
upset,centre,L,0.1
upset,novel,L,0.1
upset,tree,L,0.6
upset,ward,L,0.1
upset,crop,L,0.6
upset,plant,L,0.6
upset,root,L,0.6
upset,leaf,L,0.6
upset,seed,L,0.6
upset,rose,L,0.6
upset,wood,L,0.6
upset,flower,L,0.6
upset,coal,L,0.1
upset,permission,L,0.1
upset,injunction,L,0.1
upset,love,L,0.1
upset,memory,L,0.1
upset,hope,L,0.1
upset,pride,L,0.1
upset,peace,L,0.1
upset,unity,L,0.1
upset,virtue,L,0.1
upset,courage,L,0.1
upset,sleep,L,0.1
upset,senses,L,0.1
upset,prize,L,0.1
upset,privilege,L,0.1
upset,fleet,L,0.1
upset,soldier,L,0.1
upset,promise,L,0.1
upset,concession,L,0.1
upset,silence,L,0.1
upset,budget,L,0.1
upset,licence,L,0.1
upset,approval,L,0.1
upset,dance,L,0.1
upset,script,L,0.1
upset,expenditure,L,0.1
upset,cost,L,0.1
upset,spending,L,0.1
upset,risk,L,0.1
upset,glory,L,0.1
upset,faith,L,0.1
upset,ambition,L,0.1
upset,beauty,L,0.1
upset,spirit,L,0.1
upset,emission,L,0.1
upset,expense,L,0.1
upset,arrangement,N,0.75
upset,border,L,0.1
upset,tonne,L,0.1
upset,complexity,L,0.1
upset,significance,L,0.1
upset,implication,L,0.1
upset,climate,L,0.1
upset,environment,L,0.1
upset,situation,L,0.1
upset,impact,L,0.1
upset,condition,L,0.1
upset,conclusion,N,1.0
upset,verdict,N,1.0
upset,will,N,1.0
upset,order,N,1.0
upset,judgement,N,1.0
upset,conviction,N,1.0
upset,circumstance,L,0.1
upset,judgment,N,1.0
upset,extent,L,0.1
upset,potential,L,0.1
upset,definition,L,0.1
upset,focus,L,0.1
upset,selection,L,0.1
upset,horizon,L,0.1
upset,membership,L,0.1
upset,availability,L,0.1
upset,merit,L,0.1
upset,provision,L,0.1
upset,allocation,L,0.1
upset,advertising,L,0.1
upset,coverage,L,0.1
upset,choice,L,0.1
upset,scope,L,0.1
upset,importance,L,0.1
upset,representation,L,0.1
upset,recommendation,N,1.0
upset,decision,N,1.0
upset,opinion,N,1.0
upset,countryside,L,0.1
upset,world,L,0.1
upset,stretch,L,0.1
upset,course,N,0.75
upset,plan,N,0.75
upset,scheme,N,0.75
upset,sofa,L,0.1
upset,programme,N,0.75
upset,proposal,N,0.75
upset,reform,N,0.75
upset,measure,N,0.75
upset,policy,N,0.75
upset,worth,L,0.1
upset,waste,L,0.1
upset,project,N,0.75
upset,shoulder,L,0.1
upset,phone,L,0.1
upset,elbow,L,0.1
upset,chair,L,0.1
upset,benjamin,L,0.1
upset,athelstan,L,0.1
upset,robyn,L,0.1
upset,foot,L,0.1
upset,corbett,L,0.1
upset,pillow,L,0.1
upset,knee,L,0.1
upset,telephone,L,0.1
upset,channel,L,0.1
upset,universe,L,0.1
upset,gulf,L,0.1
upset,valley,L,0.1
upset,chin,L,0.1
upset,back,L,0.1
upset,knight,L,0.1
upset,right,L,0.1
upset,trophy,L,0.1
upset,rights,L,0.1
upset,supplier,N,0.5
upset,collector,N,0.5
upset,corporation,N,0.5
upset,publisher,N,0.5
upset,manufacturer,N,0.5
upset,dealer,N,0.5
upset,airline,N,0.5
upset,developer,N,0.5
upset,treasury,N,0.5
