verb,cluster,id,status,text
step,nonliteral,wsj45:1530,N,"Jaime Rosenthal said he was stepping down as President Azcona 's economic adviser , but staying on as vice president "
step,nonliteral,wsj47:10172,N,"Publications , which always have had the option of using private instead of second-class delivery , are now stepping up their own alternative delivery plans "
step,literal,wsj08:8746,N,"Some police forces , for example , have stepped up use of a 20-year-old system called Vascar -LRB- Vehicle and Speed Computed and Recorded -RRB- "
step,literal,wsj09:5664,L,"This is a place to come for a better life , '' she says , as her troupe of tiny vendors surrounds tourists stepping off a bus "
step,literal,wsj12:10819,N,"He maintains , `` It 's only a matter of time before these groups step over the line . `` They may begin rousting others they dislike -- people `` who are not the right skin color or the right religious persuasion , '' he says "
step,literal,wsj16:764,N,"He is stepping down this month to write a book , but Bill Bennett is more interesting even at political twilight than most cabinet officers are at high noon "
step,literal,wsj17:3058,L,"Even before Mr. de la Madrid stepped to the speaker 's platform to deliver his address , a left-wing deputy attempted to make a speech of his own "
step,literal,wsj28:10621,N,And no longer will spouses of nursing-home residents be forced into poverty paying for their loved ones ' care before Medicaid will step in 
step,literal,wsj30:5959,N,"In the Reagan years , the federal government stepped aside , cutting aid to state and local government by a third -LRB- after inflation -RRB- , pushing deregulation and halting creation of new domestic programs "
step,literal,wsj34:5226,L,"After helping a co-worker inspect rudder-control pedals , Mr. Hudak stepped from the cramped , tool-scattered cockpit into the first-class section "
step,literal,wsj44:8826,N,"Iowa farmers were just as demanding as candidates approached that state 's contest 10 weeks ago , but those voters were stepping out of a portrait of American Gothic "
step,literal,wsj46:9385,N,"The exception was Mr. Takeshita 's predecessor , Yasuhiro Nakasone , who stepped down in October after five years "
step,literal,wsj47:5057,L,"Cows still step on unexploded mines , but after 17 years of de facto peace , Mr. Hellman finds the river border odd "
step,literal,wsj50:5495,N,Some GOP insiders predict Treasury Secretary Baker will step in to direct the fall campaign 
step,literal,wsj53:2505,L,"It 's no scarier than stepping out my door at home , '' says Davoru Sperling , a Torah student from the West Bank "
step,literal,wsj53:3076,N,"This is stepping further than we have before , but it 's the same concept as a bridge loan , helping out a client , '' said Stephen Waters , co-head of mergers with Mr. Hill "
step,literal,wsj61:419,L,"When Egyptian President Hosni Mubarak steps off his plane at Andrews Air Force Base tomorrow to begin a visit to Washington , he will be a changed man "
step,literal,wsj78:9114,N,Afghan official said President Najibullah would n't step down to satisfy rebel conditions for joining the government as part of a year-old national reconciliation initiative 
step,literal,wsj85:5123,N,"With the pace of the campaign now heating up , the two leaders will be stepping up their appearances: At least four more debates are scheduled between now and March "
step,literal,wsj02:10868,U,"Bernard Auberger , managing director of Caisse Nationale de Credit Agricole , Europe 's biggest bank in terms of assets and deposits , was forced to step down yesterday after a board-room struggle "
step,literal,wsj03:6567,U,The governor also stepped up his attacks on the credibility of the Bush campaign in an effort to blunt GOP attacks that he is outside the mainstream of American values 
step,literal,wsj03:997,U,"Other prominent Democratic senators who prevailed , not surprisingly , included Robert Byrd of West Virginia , who is stepping down from his Senate leadership post ; and Edward Kennedy , who , though only 56 years old , will rank fifth in seniority in the entire Senate "
step,literal,wsj10:4321,U,"Then it paces , stepping lightly , tail held high "
step,literal,wsj11:77,U,"Mr. Bush , who is on a campaign swing emphasizing children and education , watched Discovery land and congratulated the astronauts as they stepped out of the spaceship "
step,literal,wsj13:3875,U,"Those central-bank purchases have made governments huge net purchasers of gold , a phenomenon analysts liken to the 1986 shift in the U.S. Treasury market , when foreign investors pulled out and governments stepped in "
step,literal,wsj13:471,U,"The steps necessary to carry out the plan are highly conditional and will require a significant amount of time to execute , '' Steven M. Rales said in a statement "
step,literal,wsj15:8860,U,"Espirito Luciano , a 19-year-old government soldier who stepped on a land mine and lost his left leg 18 months ago , is dumbfounded by the question "
step,literal,wsj15:9554,U,"But a Western diplomat said `` there 's been no detectable softening of the public mood , and events may well move faster , '' given the government 's refusal to step aside in favor of a neutral interim government "
step,literal,wsj16:4912,L,"Mr. Morales , excited , asks me to step outside a moment "
step,literal,wsj17:6343,U,"Already those same financial pressures have forced NASA to rework the space station three times in four years and push back the date astronauts will step on board by a year , to late 1995 "
step,literal,wsj18:6349,U,The Republicans used the week after the Democrats ' Atlanta convention to step up their attacks on Mr. Dukakis and to begin to deflate his claims about his record at home and his promises about the economic future of the country 
step,literal,wsj19:686,U,"When brute force failed to change the course of the war , and after U.S. Stinger missiles were introduced , Khad and the KGB stepped up a terrorist campaign to undermine the guerrillas ' rear base "
step,literal,wsj20:624,U,"George Bush , free at last , stepped beyond the Reagan shadow to define himself -- and , he hoped , redefine Michael Dukakis "
step,literal,wsj23:10944,U,"What all these changes reflect is that the government -- and large corporations -- are being forced to step up their communication with the citizens , employees and shareholders of Korea "
step,literal,wsj24:8906,U,"While Japanese companies have substantially stepped up their acquisition of U.S. companies and real estate , much of the lucrative advisory business associated with the purchases has gone to major U.S. investment banks -- especially Morgan Stanley & Co. and Goldman , Sachs & Co "
step,literal,wsj26:3456,U,"If the largest bank and the largest automobile firm are allowed to combine and the automobile firm fails -LRB- remember Chrysler -RRB- , it is likely to bring the bank down with it , leaving the Fed or some arm of the Treasury to step in to bail out both at taxpayers ' expense "
step,literal,wsj29:1485,U,"Law enforcement officials and congressional aides said they expect Assistant Attorney General William Reynolds , one of Mr. Meese 's closest aides , to step down soon "
step,literal,wsj29:6914,U,"In recent days the Bush campaign has stepped up the drumbeat , hoping to make the names Brendan Boyd , Willie Horton and Eugenio Torres part of the 1988 presidential debate "
step,literal,wsj31:9041,U,"The military likely would have to step in , if only as a temporary measure , to stabilize the situation "
step,literal,wsj32:8119,U,"At a station beneath the World Trade Center , a tall young man stepped out of a shadow to greet me "
step,literal,wsj32:8863,U,"Further , Chief of Staff Baker is resigning as of the end of this month , and the Treasury secretary is expected to step down this summer as well , to manage the presidential campaign of Vice President George Bush "
step,literal,wsj33:2388,U,"Meanwhile , the Senate agreed to spend $ 1.8 billion on itself , and to give Sen. Robert Byrd -LRB- D . , W. Va. -RRB- , who is stepping down as majority leader , something of a retirement gift by allowing him to keep his right to hire consultants using a special contingency fund "
step,literal,wsj33:2766,L,Evidence in the New Jersey trial showed the driver had stepped on both pedals 
step,literal,wsj34:10853,U,Choosing to step off the white corporate ladder is hard for many blacks simply because it was difficult for them to get there in the first place 
step,literal,wsj38:6336,U,He confirmed that the U.S. is negotiating with the strongman to try to persuade him to step down 
step,literal,wsj39:6503,U,"The good news: Under a deal being negotiated by Washington and Panama , strongman Gen. Manuel Antonio Noriega would step down as military chief and Panama eventually would get an elected president "
step,literal,wsj40:394,U,"Under Mr. Lockman , the paper has stepped up inner-city coverage , including softer feature pieces he says probably would n't have been done in the past "
step,literal,wsj40:7365,U,The general has so far declined all invitations to step aside and resisted all efforts to force him out 
step,literal,wsj41:1608,U,"Investors are reluctant to step off the sidelines at the moment `` unless something is really depressed or really spikes , '' he said "
step,literal,wsj42:8183,U,"When the two Justice Department officials ' abrupt departures rocked official Washington , Reagan intimates quickly stepped in to try to protect the president from the political fallout "
step,literal,wsj42:8877,U,"Besides stepping up lending in Britain , the bank has spent about # 350 million in an attempt to build its Barclays de Zoete Wedd subsidiary into one of London 's major investment banks "
step,literal,wsj45:96,U,The plan does n't call for any tax increases but would seek increased enforcement of tax laws and stepped up debt collection to pay for the additional anti-drug spending 
step,literal,wsj46:8293,U,SOME TRAVELERS get nervous the moment they step on a plane 
stick,nonliteral,wsj05:3163,N,Unless Medicare wants to come up with the resources to fund competent inspection it looks as if we are going to be stuck with the work of the hacks currently doing the job 
stick,nonliteral,wsj05:4073,N,"Mississippi 's penchant for sticking with a senator , once elected , magnifies the importance of this campaign "
stick,nonliteral,wsj09:10594,N,"But rock-bottom discounters who stick to that philosophy limit themselves , he says , because `` We 'll always be a niche player for a certain type of client "
stick,nonliteral,wsj10:4498,N,"MISSED CONNECTIONS: If you 're bound for Denver but get stuck in Detroit for the night because of a missed connection , do n't expect the airline to help "
stick,nonliteral,wsj10:8835,N,"The Nasdaq composite index , stuck in a narrow range since the beginning of September , slipped 0.28 to 384.20 "
stick,nonliteral,wsj11:5932,N,"Instead of playing the distance runners ' dreary game of sticking with the pack until the last lap or two , he ran off by himself early and dared the boys to catch him "
stick,nonliteral,wsj12:10020,N,"David Seiders , chief economist for the National Association of Home Builders , is sticking to his forecast of mortgage rates of between 11 % and 11.5 % by year end "
stick,nonliteral,wsj15:7738,N,"The Agriculture Department stuck by last month 's estimates of drought damage to 1988 crop yields , predicting once again a 37 % plunge in the nation 's corn harvest and a 23 % drop in soybean production "
stick,nonliteral,wsj17:7609,N,Yesterday 's bond and yen sell-off in Japan occurred after central bank officials told local reporters the bank was sticking to that position 
stick,nonliteral,wsj18:4952,L,"They just wo n't stick , '' predicts Mr. Frent , the dealer "
stick,nonliteral,wsj19:9724,N,"To me there is absolutely no fun being stuck within the same four walls every day , '' she says "
stick,nonliteral,wsj20:11342,N,The Republican campaign is sticking to its story of not releasing Mr. Bush 's vice-presidential selection until Thursday 
stick,nonliteral,wsj20:2250,N,"Over-the-counter stocks , stuck in doldrums lately , managed a second consecutive advance yesterday as trading desks came to life for one of the few times this month "
stick,nonliteral,wsj20:6121,N,"In early adulthood , she stuck with the Democratic Party , joining the protests for civil rights in the South "
stick,nonliteral,wsj21:10126,L,"When mixed with the blood of infected people , CBre3 sticks to the antibodies , causing a visually observable reaction "
stick,nonliteral,wsj21:2475,N,"Economists are sticking with predictions that Britain 's gross domestic product , or output of goods and services minus foreign income , will rise just 2 % or 3 % next year after rising about 4 % this year "
stick,nonliteral,wsj22:1238,N,"She 's been able to stick to this policy , largely because of the nature of her music "
stick,nonliteral,wsj24:4882,N,"The Soviet Germans generally are simple people with little education -- like America 's Pennsylvania Dutch , they 've stuck together in small Protestant communities and speak an antiquated German "
stick,nonliteral,wsj26:10457,N,"The confirmation of the money target did n't come as a surprise to the markets , especially after Bundesbank Vice President Helmut Schlesinger indicated last week that the central bank wants to stick to this goal "
stick,nonliteral,wsj29:2956,N,"One rival said he presumed that USX had made a strategic decision to reach certain profit levels and , in an effort to exert market leadership , stuck to it "
stick,nonliteral,wsj29:976,N,"In Louisiana , CIT was stuck with repossessed ships that had supplied drilling platforms in the Gulf of Mexico "
stick,nonliteral,wsj33:6891,N,Macmillan advisers said the company plans to stick with its proposal 
stick,nonliteral,wsj36:5452,N,"And before long , he had made up his mind to stick it to Bic "
stick,nonliteral,wsj38:5792,N,"Despite many gains , the sad truth is that most of Mr. Eastland 's time was spent sticking his finger in the dike of politically motivated attacks on Mr. Meese "
stick,nonliteral,wsj39:10827,N,But yesterday Mr. Lawson said it would be `` pretty good anti-inflationary discipline '' if the pound `` can stick close '' to a level against the West German currency 
stick,nonliteral,wsj40:1735,N,"Some say that his absolute conviction in his own hunches may ultimately prove his undoing , that he could rapidly get stuck with multimillion-dollar losses if the market moves sharply against him and he refuses to admit that he is wrong "
stick,nonliteral,wsj42:10703,N,"While earnings from exploration and production were lackluster , the companies nonetheless stuck with plans to sharply increase spending in those areas "
stick,nonliteral,wsj43:2140,N,"If the charges stick , it could suggest that some concepts of freedom are a bit too broad "
stick,nonliteral,wsj43:7270,N,"Unfortunately , they wo n't work in the harbor tunnel where business travelers sometimes get stuck on the way in from the airport . . . "
stick,nonliteral,wsj46:10006,N,Mr. Manzi said Lotus 's strategy of designing compatible versions of 1-2-3 for many different computers besides International Business Machines Corp.-compatible personal computers is convincing more corporate buyers to stick with Lotus 
stick,nonliteral,wsj46:5258,N,"Since 1977 , fund manager Peter Lynch has stuck to the same basic strategy: buy any attractive stock , no matter what size or sector , or what the market is doing "
stick,nonliteral,wsj50:822,N,"There are a host of reasons why the January price increase should be sticking and why prices might go up another few cents in July , when by tradition the industry will reset them "
stick,nonliteral,wsj51:5689,N,"Pressure mounted on Pakistan to sign an accord aimed at securing the withdrawal of about 115 , 000 Soviet troops from neighboring Afghanistan , but Islamabad appeared to be sticking to its demand for a new government in Kabul to oversee the pullout "
stick,nonliteral,wsj51:7355,N,"When I saw all the stories , I figured I better sell or I might get stuck , '' said one portfolio manager , who last week unloaded some shares of medium-sized OTC stocks rather than risk not being able to sell off the thinly traded shares if prices started to plunge "
stick,nonliteral,wsj54:9668,N,Mr. Barakat of Smith Barney said the fact that Saudi Arabia production has jumped along with the other 12 OPEC members is a `` really negative '' sign because the kingdom had been a great proponent of sticking to quotas 
stick,nonliteral,wsj55:389,N,"Steelworkers , mineworkers , millworkers , and the like know that what they get they get only by sticking together and winning it at the bargaining table "
stick,nonliteral,wsj57:10885,N,"To avoid being stuck with an outdated backlog , many are waiting until they run out before reordering "
stick,nonliteral,wsj59:8137,N,Economists are sticking to predictions of slow going for the economy in the first half 
stick,nonliteral,wsj62:3094,N,Wordsworth called him the `` marvellous boy '' and the phrase stuck in literary memory like a Homeric tag line 
stick,nonliteral,wsj62:8272,N,Big money and big media are the stuff of the Washington that Sen. Williams did n't stick around for 
stick,nonliteral,wsj65:9672,N,"But if all sides discover self-interest in moving toward effective control of the toxics problem , instead of sticking grimly to their familiar trenches , the results will be as remarkable as the law itself "
stick,nonliteral,wsj66:1011,N,"Unfortunately , they wo n't work in the harbor tunnel where business travelers sometimes get stuck on the way in from the airport . . . "
stick,nonliteral,wsj67:6270,N,"Not having him -- or her -- that 's where we 're stuck , '' he said "
stick,nonliteral,wsj68:10764,N,"For his part , Mr. Jacobs , the Minneapolis investor who last summer is said to have held about 1.5 million shares , did n't stick around to find out "
stick,nonliteral,wsj69:9325,N,"If that figure sticks , the Air Force might be able to avoid further contract adjustments , sources say "
stick,nonliteral,wsj70:10770,N,The FDIC chairman stuck by his stance that it is too soon to estimate the likely costs of a First RepublicBank solution 
stick,nonliteral,wsj70:4569,N,"Until now , major manufacturers have stuck to old-fashioned toaster waffles because they could n't come up with a way to prevent microwaved ones from drying out "
stick,nonliteral,wsj71:2018,N,"Richard Barnett , chairman of the CFC Alliance , says equipment manufacturers wo n't retool their plants until they can know with certainty which CFC substitutes the producers will stick with "
stick,nonliteral,wsj71:7749,N,"Parents who might like to move away to protect their children , or to where jobs are more plentiful , are virtually stuck "
stick,nonliteral,wsj71:8764,N,"Beazer PLC said it was `` prepared immediately to negotiate a merger agreement '' with Koppers Co. for $ 60 a share , while stressing that it was formally sticking to its $ 56-a-share tender offer "
stick,nonliteral,wsj72:11189,N,"Pressure mounted on Pakistan to sign an accord aimed at securing the withdrawal of about 115 , 000 Soviet troops from neighboring Afghanistan , but Islamabad appeared to be sticking to its demand for a new government in Kabul to oversee the pullout "
stick,nonliteral,wsj72:6368,L,"Charles Maikish , the Port Authority 's director of ferry transportation , recalls that , to boost support for the tunnel , one government agency had produced a film showing Hudson River ferries stuck in ice , lost in fog and delayed by river traffic "
stick,nonliteral,wsj73:4001,N,"He gave me the job and stuck with me , even though I really was n't very good at first "
stick,nonliteral,wsj73:9251,N,"Ms. Davis had recommended SafeCard at various points during a spectacular runup from a split-adjusted 1 5 8 in 1984 , but she stuck with it too long in 1987 "
stick,nonliteral,wsj76:10124,N,"People close to Black & Decker , which had raised its bid two weeks ago from its initial $ 56-a-share offer , said the company will probably stick to its latest offer "
stick,nonliteral,wsj77:296,N,"The resale values in the Southwest are generally below what people paid for their homes , so people without the money do n't see the point in continuing and Pulte is stuck trying to sell in a dead market , '' says Barbara K. Allen , a housing analyst with Prudential-Bache Research "
stick,nonliteral,wsj78:9259,N,"But GM is stuck with more than a 200-day supply of Novas , far above the 60-day to 65-day supply considered normal "
stick,nonliteral,wsj80:1339,N,"Too many people found themselves stuck with long dollar positions , '' said a trader in New York "
stick,nonliteral,wsj81:10831,N,"But until now the cabinet has stuck to what could be called the East German approach to state medicine: Advisers speak of better management , not of free enterprise "
stick,nonliteral,wsj84:8054,N,"If all OPEC members stick to the rules , Saudi Arabia would be willing to permit its production to slide even though the others are producing up to their quotas -- but only for a short period "
stick,nonliteral,wsj84:9766,N,GM also is sticking with its plan to export some Chevrolets to Japan -- a feat made possible partly by a weak dollar 
stick,nonliteral,wsj85:11059,N,"In a news conference on their first day in office , the executives said they plan `` to stick closely '' to the strategic direction of Mr. Marous 's predecessor , Douglas D. Danforth , who retired "
stick,nonliteral,wsj86:5508,N,But what sticks in the mind of most corporate finance officials at the end of a hair-raising final quarter is n't the complex financing structures 
stick,nonliteral,wsj01:10149,N,"Change will come slowly , because Japanese society still has a strong tendency to hammer down any nail that sticks up "
stick,nonliteral,wsj01:6254,N,"And it 's far from certain that the latest increases on business fares will stick -- already , the airlines have postponed the move for seven days , and some smaller carriers such as Midway Airlines say they wo n't match the increases "
stick,nonliteral,wsj01:8367,U,"Another 15 % ranked managing in a volatile domestic and world environment as toughest , while 10 % felt that developing -- and sticking to -- a long-range strategy is the biggest hurdle "
stick,nonliteral,wsj04:2278,N,"Nevertheless , the debacle caused by the RJR buy-out proposal and other megadeals `` may well be the circumstance that galvanizes investors to make covenants stick , '' Mr. Welling says "
stick,nonliteral,wsj05:229,U,"Price increases on higher technology products also are sticking , he added "
stick,nonliteral,wsj05:3968,U,"The Soviets will stick to the principle of remaining a good debtor , continuing to watch out that they do n't overextend their ability to service the debt , '' predicts Alfred Herrhausen , chairman of West Germany 's Deutsche Bank AG , which put together the first of the big European credits , valued at about $ 1.7 billion "
stick,nonliteral,wsj05:8502,U,"Although stocks quickly broke out of their slide , they remained stuck at lower levels for the remainder of the session "
stick,nonliteral,wsj06:2752,N,"Some burn out nearly overnight , leaving someone stuck with lots of unmovable inventory "
stick,nonliteral,wsj06:348,U,"So most financial advisers suggest buyers stick to insurers whose financial strength is rated A+ or A by A.M. Best Co . , Oldwick , N.J "
stick,nonliteral,wsj06:460,U,"It adds that it stuck with its two-week , companywide production furlough last summer to give workers and plants a break "
stick,nonliteral,wsj06:7036,U,"It 's less clear whether Vice President Bush , who has some free-market economists among his advisers , would stick to the Reagan-era agenda or move toward the middle ground characteristic of previous Republican administrations "
stick,nonliteral,wsj07:5364,U,"Meanwhile , Mr. Bush , continuing his strategy of sticking to the themes that have gotten him the lead in the polls , took his campaign to Fulton , Mo . , where Winston Churchill warned in 1946 that an `` iron curtain '' had fallen across Europe , a speech that helped to mark the beginning of the Cold War "
stick,nonliteral,wsj07:5874,U,"In the unlikely event that he loses , Rep. Natcher says he wo n't stick around Washington to lobby , the way many of his defeated colleagues do "
stick,nonliteral,wsj07:8094,U,General Foods has several trademark products that are stuck in relatively slow growth 
stick,nonliteral,wsj08:11119,N,"Unlike Charming Shoppes Inc. or U.S. Shoe Corp. 's Casual Corner stores , for example -- which got stuck with stockrooms of casual sportswear just as its popularity was dying -- Limited maintained tight inventory levels , enabling it to control markdowns "
stick,nonliteral,wsj08:735,N,"Most of them stuck around for Gibson 's blast , too , but that game was close so they had an excuse "
stick,nonliteral,wsj09:8371,N,"Although Warner stuck with the original cover in the hardback edition , the paperback cover conveys a much stronger feeling of a thriller about Soviet espionage ; it shows dog tags emblazoned with a hammer and sickle and includes some blurbs calling it `` chilling , compelling . . "
stick,nonliteral,wsj10:10547,U,"Instead , Scott has stuck to its economy line , emphasizing basic consumer values such as more sheets per roll and more rolls per pack "
stick,nonliteral,wsj10:10974,U,"The protectionist road leads only to a stagnant space-launch industry , in which private American companies will be able to sell only to the U.S. government , and a moribund space-transportation-user community stuck with higher launch costs than those of its foreign competitors "
stick,nonliteral,wsj10:3785,U,"Some analysts , however , say that price increases are beginning to stick "
stick,nonliteral,wsj10:5328,U,"Bonds remained stuck in a narrow groove again yesterday , finishing little changed for the third day in a row "
stick,nonliteral,wsj10:7851,U,"The Pentagon is standing firm , and is sticking to plans to buy the coal in five equally sized installments "
stick,nonliteral,wsj10:9694,U,"The military , meanwhile , has said it will stick to the letter of the constitution "
stick,nonliteral,wsj11:10651,N,"He did n't stick around to explain why , but the Soviet vaulters later complained of tricky winds , and Bubka blamed them for his passing on the 20-foot barrier "
stick,nonliteral,wsj11:8574,U,"Ameritech said it intends to stick with its current flagship campaign , `` Solutions That Work , '' which began running in July "
stick,nonliteral,wsj12:6291,N,"Thankfully , none of it stuck "
stick,nonliteral,wsj13:2080,U,"But they are stuck with the fact that thousands of traders , anonymous and unaccountable to the citizens of the nations whose currencies they control , are still the ultimate arbiters of value "
stick,nonliteral,wsj13:9769,U,"And , as prices rose , the once-obscure chicken tariff suddenly started sticking out as a sore point among consumers who were paying the price "
stick,nonliteral,wsj16:3528,N,The company thinks many smokers will be drawn enough by the decreased tar and decreased offense to non-smokers that they will stick with Premier and learn to like it 
stick,nonliteral,wsj16:7264,N,"If the `` draft-dodger '' label had stuck , Sen. Quayle might well have taken Mr. Bush down with him "
stick,nonliteral,wsj16:9718,N,"Nevertheless , scientists are sticking to plans to trap and kill wild colonies in the BRZ and flood the area with European males "
stick,nonliteral,wsj17:1678,U,"Tax Reform Act for the sake of consistency and predictability , '' Mr. Dukakis says "
stick,nonliteral,wsj18:4016,U,"But she , too , plans to stick around -- to meet people "
stick,nonliteral,wsj18:7727,N,"Peace in the Persian Gulf , if it sticks , may elevate Iraq as the new petroleum powerhouse , keeping a lid on oil prices in the short term and possibly reshaping political alliances in the Arab bloc over the long term "
stick,nonliteral,wsj19:11148,U,"And just this week , it has stubbornly stuck near 133 , after briefly strengthening on poor U.S. trade figures "
stick,nonliteral,wsj19:4355,U,It reflects credit on Mrs. Aquino that she has stuck to her democratic principles through five coup attempts as well as nonstop political dogfights 
stick,nonliteral,wsj21:2450,U,"In the past 20 years , he has maintained his dignity , and stuck to certain basic , and very American values and principles on which he was raised "
stick,nonliteral,wsj21:5990,U,He could cut a deal with Fed Chairman Alan Greenspan that will stick 
stick,nonliteral,wsj22:3191,U,"Robert Buchanan , an analyst at A.G. Edwards & Sons Inc . , St. Louis , thinks K mart should stick to serving low-income shoppers and avoid what he views as the already overcrowded and shrinking middle market served by Sears , Roebuck & Co . , J.C. Penney Co. and others "
stick,nonliteral,wsj23:5023,U,"While auto makers world-wide have been dashing about buying up all sorts of non-auto assets , BMW has stuck to its knitting "
stick,nonliteral,wsj23:9253,U,"But being stuck is also bad for Germany , the third-biggest capitalist economy "
stick,nonliteral,wsj23:9257,U,German growth has been stuck at around 2 % since 1980 
stick,nonliteral,wsj23:9261,N,German companies are sticking with what they have 
stick,nonliteral,wsj24:4897,U,"Yet the Germans stick to their principle , and refuse to use the words `` emigrants '' and `` foreigners '' for the ethnic-German families "
stick,nonliteral,wsj24:931,U,"Sears also plans to stick with its current policy of accepting only its Sears and Discover credit cards , putting it at a competitive disadvantage with superstores that typically take Visa and MasterCard "
stick,nonliteral,wsj24:9837,U,"In an interview , Mr. MacDiarmid would n't stick with his previous forecast for 1988 net income of 1.5 million Canadian dollars -LRB- US $ 1.2 million -RRB- , or about 15 Canadian cents a share "
stick,nonliteral,wsj25:10815,U,"Wall Street is betting that Carl C. Icahn is going to stick with his stake in Texaco Inc . , at least for a while "
stick,nonliteral,wsj25:1901,U,"As for fashion , Jackie said she 'd stick with plain "
stick,nonliteral,wsj25:4136,U,"Instead , he and others advise investors to stick to short-term municipal notes "
stick,nonliteral,wsj25:9547,N,"Next time he should produce his own movie , as he has here , so that if it becomes a blockbuster he is n't stuck with his director 's salary of a paltry million or two "
stick,nonliteral,wsj26:2059,U,"Price increases have been sticking , because the industry has been cautious in expanding capacity "
stick,nonliteral,wsj27:3067,U,"U.S. auto makers are sticking with cautiously optimistic third-quarter production plans , indicating they see little chance of an economic letdown the rest of this year "
stick,nonliteral,wsj28:799,U,"As a result , he notes , he 's stuck with buying more often from major companies , and pricing is less competitive "
stick,nonliteral,wsj29:2183,N,"Intel and Motorola have sought to undo the reputation they got for haughtiness here during chip shortages in 1984 , when Japanese customers were often stuck at the end of their delivery lists "
stick,nonliteral,wsj29:2828,U,"Dennis Jacobe , chief economist for the U.S. League of Savings Institutions , says he is sticking to his projection of 1.1 million single-family housing starts for the year and a total of 4.4 million sales of new and existing homes "
stick,nonliteral,wsj31:10833,N,"Now , we 're sticking with horse-related attractions , '' Mr. Seigenfeld says , noting that Belmont put on a combination rodeo-horse show this month that attracted new customers of all ages "
stick,nonliteral,wsj32:5613,U,He said he expects the next U.S. president to stick to current policy and not reduce the U.S. presence in Europe 
stick,nonliteral,wsj36:4201,U,"Nonetheless , economists believe auto makers are sticking to souped-up production schedules as revised incentive plans draw buyers "
stick,nonliteral,wsj36:837,N,"Now that Koppers looks ready to give in , with the employee-benefits perhaps a main factor , some of the politicians who stuck their necks out undoubtedly are peeved "
stick,nonliteral,wsj38:1079,U,"But with interest rates appearing to be headed higher , many bond buyers are sticking to maturities of no longer than 15 years "
stick,nonliteral,wsj38:1573,U,"Although bond yields may outstrip some of the higher-yielding stocks in his portfolio , Mr. Hitschler said , he is sticking with the stocks because he does n't think interest rates will have to remain high for long to slow the economy "
stick,nonliteral,wsj38:5452,U,Though Germany earlier this week announced a slight contraction in its merchandise-trade surplus for February -- to 8.2 billion marks -LRB- $ 4.86 billion -RRB- from 8.5 billion marks in January -- the figures appear basically stuck at levels that are unacceptable to its trading partners 
stick,nonliteral,wsj39:10428,N,"While many collegiate groups stick to rah-rah alumni songs and occasionally stretch to a Broadway show tune , Wayne State 's repertoire ranges from Stravinsky 's `` Oedipus Rex '' to resonant arrangements of American Negro spirituals "
stick,nonliteral,wsj39:10534,U,"Manufacturers are trying to stick their insurance men with the bill , and they cite the uncertainty of their liability for their failure to account for it in their financial statements "
stick,nonliteral,wsj39:5295,U,But white students typically attend suburban schools ; minorities are stuck in struggling inner-city schools 
stick,nonliteral,wsj39:633,N,"The trick is to focus narrowly on the bonds among guys who have been through hell together and will stick together unto death , without bothering with their attitudes toward the cause for which they are fighting "
stick,nonliteral,wsj39:6589,U,He does n't stick to one position 
stick,nonliteral,wsj39:6709,U,But it 's more accurate to say that those who stuck together helped one another -- sometimes 
stick,nonliteral,wsj40:10964,N,"Astrophysicist Fang Lizhi , China 's most outspoken dissident , made a provocative appearance at Beijing University , calling for less Communist Party control and rejecting demands that he stick to science and not delve into social issues "
stick,nonliteral,wsj40:130,U,"Warner apparently stuck to its price , '' said David Londoner , an analyst at Wertheim & Co "
stick,nonliteral,wsj40:1631,N,"In the market , he sticks with winning positions no longer than three or four days and tries to bail out of losers in minutes -- hours at most "
stick,literal,wsj19:924,N,You 're stuck with it 
stick,literal,wsj27:3363,L,Mr. Hauke says he discovered that in Philadelphia when he smelled glue in a car and later found fresh glue and fibers sticking to his pants 
stick,literal,wsj31:5666,L,"Such probes , which are pieces of DNA that stick to the DNA in a sample , have provided crucial evidence in more than a dozen murder and rape cases during the past year and are increasingly used in paternity testing "
stick,literal,wsj33:9664,L,"Taking a long loaf of fresh bread , Henri Caudron sticks in a menacing-looking plastic sword , squeezes a trigger and voila ! blanquette de veau , dubbed a `` real meal in a sandwich '' for 18 francs -LRB- $ 3.15 -RRB- "
stick,literal,wsj45:10211,N,"He sees many cars every day , and the Reatta clearly sticks out on first sight "
stick,literal,wsj55:5685,N,"Ford , Chrysler and GM are responding with strategies of their own , and all essentially incorporate the same truth: A lot of headaches can be prevented by planning ahead , sticking to decisions and working as a team "
stick,literal,wsj71:3006,L,"To use the $ 20 test , dentists stick pieces of paper between the patient 's teeth and gums , then send the paper to BioTechnica for analysis "
stick,literal,wsj80:210,N,"As usual , consumers will be stuck with the tab: higher prices and less choice "
stick,literal,wsj01:1568,U,They also intend to stick with ambitious plans to build 11.6 % more cars in the current fourth quarter 
stick,literal,wsj02:728,U,"In Japanese science as in Japanese society , sticking out by taking risks is frowned on "
stick,literal,wsj04:7758,U,The prospect of getting stuck with $ 1.2 billion of generating capacity has utility officials plenty worried -- but how worried is n't entirely clear 
stick,literal,wsj04:886,U,"Still , the vice president has been sticking to safe topics , and has conspicuously avoided discussing the kinds of specific issues that might buttress his claim to a mandate "
