confidence,result,source,target,text
1.0,True,stick,economy,"Instead , Scott has stuck to its economy line , emphasizing basic consumer values such as more sheets per roll and more rolls per pack "
0.0,False,stick,launch,"The protectionist road leads only to a stagnant space-launch industry , in which private American companies will be able to sell only to the U.S. government , and a moribund space-transportation-user community stuck with higher launch costs than those of its foreign competitors "
0.0,False,stick,plan,"The Pentagon is standing firm , and is sticking to plans to buy the coal in five equally sized installments "
0.0,False,stick,letter,"The military , meanwhile , has said it will stick to the letter of the constitution "
0.0,False,stick,vaulter,"He did n't stick around to explain why , but the Soviet vaulters later complained of tricky winds , and Bubka blamed them for his passing on the 20-foot barrier "
0.0,False,stick,flagship,"Ameritech said it intends to stick with its current flagship campaign , `` Solutions That Work , '' which began running in July "
0.0,False,stick,fact,"But they are stuck with the fact that thousands of traders , anonymous and unaccountable to the citizens of the nations whose currencies they control , are still the ultimate arbiters of value "
0.0,False,stick,sore,"And , as prices rose , the once-obscure chicken tariff suddenly started sticking out as a sore point among consumers who were paying the price "
0.0,False,stick,Premier,The company thinks many smokers will be drawn enough by the decreased tar and decreased offense to non-smokers that they will stick with Premier and learn to like it 
0.0,False,stick,Sen.,"If the `` draft-dodger '' label had stuck , Sen. Quayle might well have taken Mr. Bush down with him "
0.0,False,stick,plan,"Nevertheless , scientists are sticking to plans to trap and kill wild colonies in the BRZ and flood the area with European males "
0.0,False,kill,colony,"Nevertheless , scientists are sticking to plans to trap and kill wild colonies in the BRZ and flood the area with European males "
0.5,True,flood,area,"Nevertheless , scientists are sticking to plans to trap and kill wild colonies in the BRZ and flood the area with European males "
0.0,False,stick,people,"But she , too , plans to stick around -- to meet people "
0.0,False,stick,Iraq,"Peace in the Persian Gulf , if it sticks , may elevate Iraq as the new petroleum powerhouse , keeping a lid on oil prices in the short term and possibly reshaping political alliances in the Arab bloc over the long term "
0.0,False,stick,briefly,"And just this week , it has stubbornly stuck near 133 , after briefly strengthening on poor U.S. trade figures "
0.0,False,stick,principle,It reflects credit on Mrs. Aquino that she has stuck to her democratic principles through five coup attempts as well as nonstop political dogfights 
0.0,False,stick,value,"In the past 20 years , he has maintained his dignity , and stuck to certain basic , and very American values and principles on which he was raised "
0.0,False,stick,shopper,"Robert Buchanan , an analyst at A.G. Edwards & Sons Inc . , St. Louis , thinks K mart should stick to serving low-income shoppers and avoid what he views as the already overcrowded and shrinking middle market served by Sears , Roebuck & Co . , J.C. Penney Co. and others "
0.0,False,stick,knitting,"While auto makers world-wide have been dashing about buying up all sorts of non-auto assets , BMW has stuck to its knitting "
0.0,False,stick,Germany,"But being stuck is also bad for Germany , the third-biggest capitalist economy "
0.0,False,stick,%,German growth has been stuck at around 2 % since 1980 
0.0,False,stick,principle,"Yet the Germans stick to their principle , and refuse to use the words `` emigrants '' and `` foreigners '' for the ethnic-German families "
0.0,False,stick,policy,"Sears also plans to stick with its current policy of accepting only its Sears and Discover credit cards , putting it at a competitive disadvantage with superstores that typically take Visa and MasterCard "
0.0,False,stick,forecast,"In an interview , Mr. MacDiarmid would n't stick with his previous forecast for 1988 net income of 1.5 million Canadian dollars -LRB- US $ 1.2 million -RRB- , or about 15 Canadian cents a share "
0.0,False,stick,stake,"Wall Street is betting that Carl C. Icahn is going to stick with his stake in Texaco Inc . , at least for a while "
0.0,False,stick,plain,"As for fashion , Jackie said she 'd stick with plain "
0.0,False,stick,note,"Instead , he and others advise investors to stick to short-term municipal notes "
0.0,False,stick,director,"Next time he should produce his own movie , as he has here , so that if it becomes a blockbuster he is n't stuck with his director 's salary of a paltry million or two "
1.0,True,stick,industry,"Price increases have been sticking , because the industry has been cautious in expanding capacity "
0.0,False,stick,third-quarter,"U.S. auto makers are sticking with cautiously optimistic third-quarter production plans , indicating they see little chance of an economic letdown the rest of this year "
0.0,False,stick,company,"As a result , he notes , he 's stuck with buying more often from major companies , and pricing is less competitive "
0.0,False,stick,end,"Intel and Motorola have sought to undo the reputation they got for haughtiness here during chip shortages in 1984 , when Japanese customers were often stuck at the end of their delivery lists "
0.0,False,stick,projection,"Dennis Jacobe , chief economist for the U.S. League of Savings Institutions , says he is sticking to his projection of 1.1 million single-family housing starts for the year and a total of 4.4 million sales of new and existing homes "
0.0,False,stick,attraction,"Now , we 're sticking with horse-related attractions , '' Mr. Seigenfeld says , noting that Belmont put on a combination rodeo-horse show this month that attracted new customers of all ages "
0.0,False,stick,policy,He said he expects the next U.S. president to stick to current policy and not reduce the U.S. presence in Europe 
1.0,True,stick,production,"Nonetheless , economists believe auto makers are sticking to souped-up production schedules as revised incentive plans draw buyers "
1.0,True,stick,neck,"Now that Koppers looks ready to give in , with the employee-benefits perhaps a main factor , some of the politicians who stuck their necks out undoubtedly are peeved "
0.0,False,stick,maturity,"But with interest rates appearing to be headed higher , many bond buyers are sticking to maturities of no longer than 15 years "
0.0,False,stick,stock,"Although bond yields may outstrip some of the higher-yielding stocks in his portfolio , Mr. Hitschler said , he is sticking with the stocks because he does n't think interest rates will have to remain high for long to slow the economy "
0.0,False,stick,level,Though Germany earlier this week announced a slight contraction in its merchandise-trade surplus for February -- to 8.2 billion marks -LRB- $ 4.86 billion -RRB- from 8.5 billion marks in January -- the figures appear basically stuck at levels that are unacceptable to its trading partners 
0.0,False,stick,alumnus,"While many collegiate groups stick to rah-rah alumni songs and occasionally stretch to a Broadway show tune , Wayne State 's repertoire ranges from Stravinsky 's `` Oedipus Rex '' to resonant arrangements of American Negro spirituals "
0.0,False,stick,insurance,"Manufacturers are trying to stick their insurance men with the bill , and they cite the uncertainty of their liability for their failure to account for it in their financial statements "
0.0,False,stick,inner-city,But white students typically attend suburban schools ; minorities are stuck in struggling inner-city schools 
1.0,True,stick,death,"The trick is to focus narrowly on the bonds among guys who have been through hell together and will stick together unto death , without bothering with their attitudes toward the cause for which they are fighting "
0.0,False,stick,position,He does n't stick to one position 
0.0,False,stick,issue,"Astrophysicist Fang Lizhi , China 's most outspoken dissident , made a provocative appearance at Beijing University , calling for less Communist Party control and rejecting demands that he stick to science and not delve into social issues "
0.0,False,stick,price,"Warner apparently stuck to its price , '' said David Londoner , an analyst at Wertheim & Co "
0.0,False,stick,position,"In the market , he sticks with winning positions no longer than three or four days and tries to bail out of losers in minutes -- hours at most "
0.0,False,stick,pant,Mr. Hauke says he discovered that in Philadelphia when he smelled glue in a car and later found fresh glue and fibers sticking to his pants 
0.0,False,stick,DNA,"Such probes , which are pieces of DNA that stick to the DNA in a sample , have provided crucial evidence in more than a dozen murder and rape cases during the past year and are increasingly used in paternity testing "
0.0,False,stick,sight,"He sees many cars every day , and the Reatta clearly sticks out on first sight "
0.0,False,stick,decision,"Ford , Chrysler and GM are responding with strategies of their own , and all essentially incorporate the same truth: A lot of headaches can be prevented by planning ahead , sticking to decisions and working as a team "
0.0,False,stick,tab,"As usual , consumers will be stuck with the tab: higher prices and less choice "
0.0,False,stick,plan,They also intend to stick with ambitious plans to build 11.6 % more cars in the current fourth quarter 
0.0,False,stick,risk,"In Japanese science as in Japanese society , sticking out by taking risks is frowned on "
0.0,False,stick,capacity,The prospect of getting stuck with $ 1.2 billion of generating capacity has utility officials plenty worried -- but how worried is n't entirely clear 
0.0,False,stick,topic,"Still , the vice president has been sticking to safe topics , and has conspicuously avoided discussing the kinds of specific issues that might buttress his claim to a mandate "
1.0,True,stick,market,"Phillip Williams , vice-chairman of Times Mirror Co . , publisher of the Los Angeles Times and Newsday , among other newspapers , would n't predict whether the price increase would stick , because he said it would depend on market conditions more than three months from now "
0.0,False,stick,thing,"It 's stuck , and the thing that will break it out of its quagmire is cumulative evidence that the economy is indeed slowing down , '' he said "
0.5,True,stick,head,Another ad for a toilet-bowl cleaner is shot from inside the toilet so you can watch a wife urge her husband to stick his head inside the bowl to see how clean she got it 
0.0,False,stick,twine,"He tried again , and his next ball stuck firmly in the net twine for an unlikely -- and maybe unprecedented -- double fault "
0.0,False,stick,alternative,"Some of these consumers will stick to cosmetic alternatives like Minnetonka 's Foltene and Flowlin , made by Japan 's Shiseido Co "
0.0,False,stick,gun,But the Park Service stuck to its guns and did virtually nothing 
0.0,False,stick,issue,"One director argues that there are clear limits on how far the board will flex its muscle , saying it will stick to issues directly affecting the shape of the board and management succession , rather than getting into strategic affairs "
0.0,False,stick,year,One of the things I 've stuck to over the year s is a cherished isolation 
0.0,False,stick,antibody,"When these components , known as antigens , are added to infected blood , they stick to antibodies in the blood , causing an easily detectable reaction "
1.0,True,stick,buyer,"That increase stuck with other buyers , and several steel companies went to auto makers for increases of at least 5 % "
0.5,True,stick,head,Or marvelously grisly -LRB- like Trotsky careening around with his assassin 's pickax stuck in his head ; or the male hustler brutally bludgeoning Latin heartthrob Ramon Novarro -RRB- 
0.0,False,stick,mud,"What 's more , the trucks he is pushing have a checkered history: Early versions broke down , got stuck in the mud and languished in fields waiting to be fixed "
0.0,False,strike,number,"Born and raised in India and educated at Harvard , the young documentary maker visited Bombay and was struck by the numbers of children living in the street "
0.5,True,strike,blow,Triple mileage has struck another blow to the coupon market 
0.75,True,strike,arrangement,"Even if Najibullah ca n't hang onto power , he may now be able to strike a better arrangement for a coalition government with a more compromising Pakistan "
0.0,False,strike,spacecraft,"Donald Kessler , a project scientist at NASA 's Johnson Space Center , told an international conference on space pollution that a particle could strike and damage a spacecraft "
0.0,False,strike,damage,"The whole , rotting campaign-law edifice -- excepting the required disclosure of contributors -- should be struck down before it further damages the political process "
0.0,False,strike,service,"The telephone companies generally have been restrained from striking out against such services because of First Amendment concerns and because , as public utilities and monopolies , telephone companies have a duty to offer services without discrimination "
0.0,False,fly,town,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve "
1.0,True,strike,nerve,"When the chairman of Santa Fe Southern Pacific Corp. flew into town a few months ago in the corporate jet , a small group of trainmen here knew they had struck a raw nerve "
0.0,False,strike,spouse,"Thomas McGreevy , president of the New York fathers ' rights group , adds that men do n't consider being struck as spouse abuse "
0.625,True,strike,deal,"Some securities analysts speculated that Pepperell and an ally , NTC Group Inc . , would strike a deal with Odyssey , enabling the three companies to share the spoils without forcing the buy-out price any higher "
0.0,False,strike,religion,"But as we survey a world that is about to commemorate Good Friday , Passover and Easter , we are struck by religion 's large presence in the political affairs of secular life "
0.625,True,strike,deal,"But while Lucky and Campeau have n't struck a deal for Ralph 's , Wall Street investment bankers say Macy may have: The New York retailer is said to have pre-sold Ralph 's to an unidentified leveraged buyout concern for more than $ 1 billion "
1.0,False,strike,target,"In addition , the eight-warhead missiles carry guidance systems allowing them to strike Soviet targets precisely "
0.625,True,strike,deal,It took a year and two trips to the Soviet Union to strike a deal with a literary house 
0.6,False,strike,root,The idea of having one child has struck a deeper root and less people are punished for violating the birth control plan . . . 
1.0,True,strike,fear,"Also , suggestions that the Saudis are intent on rebuilding a once-huge offshore stockpile tended to `` strike some fear in some of the participants in this market , '' said Stephen W. Platt , a Chicagobased analyst for Dean Witter Reynolds Inc "
0.0,False,strike,Chaucer,It strikes me as close to impossible to read Chaucer and not come away liking the poet 
1.0,True,strike,analyst,The move struck some analysts as an interim one because of Mr. Thomas 's age and background 
0.5,True,strike,balance,"U.K. institutional fund managers found most expect London stocks to be flat after the fiscal 1989 budget is announced , as Chancellor of the Exchequer Nigel Lawson strikes a careful balance between cutting taxes and not overstimulating the economy "
0.6,False,strike,root,The idea of having one child has struck a deeper root and less people are punished for violating the birth control plan . . . 
0.0,False,strike,anyone,"In other words , Mr. Pavarotti 's gorgeous tenor did n't seem to strike anyone listening as anything but gorgeous ; no one in Beijing seemed to wonder whether he was being mugged "
1.0,True,strike,security,"The insurance industry , facing mounting competition on several fronts , is undergoing a personnel and cost retrenchment such as those that have struck the securities and banking industries "
1.0,True,strike,fear,"We still have the 'highly confident ' letter , '' he says , alluding to the letters from Drexel once brandished by corporate raiders to strike fear in the hearts of incumbent managements "
0.0,False,strike,contrast,"And with just one sibling , he has been struck by the contrast between his own small , far-flung family and the large , close-knit Arab households "
0.0,False,strike,iron,She had been struck with an iron skillet 
1.0,True,strike,individual,"Four new studies strongly suggest that heart disease can strike individuals with especially low amounts of high-density lipoproteins , or HDL -- the body 's so-called good cholesterol -- even if their total cholesterol level is below 200 milligrams per deciliter , an amount doctors currently think is safe "
0.0,False,strike,reinforcement,Scientists in their labs when the virus struck called reinforcements for help 
0.0,False,strike,management,They have had to learn through the press about the sweet terms he had struck for himself and his small management group 
0.0,False,strike,year,But No Oil struck back early this year with its citywide referendum that would block existing permits for Occidental to drill 
0.0,False,strike,mighty,"He did , however , get McGwire to pop out with two out and the bases loaded in the eighth , and he struck out the mighty Jose Canseco on a 3-2 count with a man on in the ninth "
0.0,False,strike,comment,Not long ago Byte editors wandering through Bix were struck by insightful comments on telecommunications from a subscriber in San Diego 
0.625,True,strike,deal,"One possible outcome , he says , might be for Pillsbury to strike a deal with Kraft , in which Kraft might pay stock and cash , then spin off the company 's Burger King unit "
0.0,False,strike,duck,"According to Mr. Bellrose , the decline is due to a two-fisted villain that has struck the ducks where they 're the most vulnerable -- on the prairies of the Dakotas and southern Canada "
0.5,True,strike,firm,"Electronic Data Systems President Alberthal struck back at the firm 's founder , H. Ross Perot , saying the Texas billionaire 's verbal and business attacks hurt the company "
0.5,True,strike,company,"Mr. Harris says the free-trade agreement gives Canadian steel producers more secure access to the huge U.S. market and reduces the threat of U.S. quotas , which he said almost struck his company four years ago "
1.0,True,strike,heart,"Such a powerful institution would strike at the heart of national sovereignty , ending the control by governments or their central banks over monetary policy and overseeing the substitution of purely national currencies with a European unit of exchange "
1.0,True,strike,opponent,"Mr. Bush avoided making any serious gaffes , while striking at his opponent in spirited fashion "
1.0,False,strike,reason,"That deal , like the Minnesota Mining acquisition , was struck for purely strategic reasons ; it gave Hughes 40 % of the British market for military flight simulators "
1.0,True,strike,friendship,"While at Harvard , the young man who would later open Mexico to foreign businessmen struck up an unusually close friendship with a self-made U.S. businessman some 30 years his senior "
0.0,False,strike,tax,"Mr. Kidder and Mr. Keefe say the recent revenue problems were onetime phenomena , due to changes in the federal capital-gains tax and the need to repay corporations when courts struck down some tax changes "
1.0,True,strike,nerve,"The ad struck a nerve in a public made more jittery by the obsessed mob that , in Sen. Goldwater 's name , hooted and jeered former President Eisenhower at the Republican National Convention that summer "
0.0,False,strike,Mr.,"His selection now evokes memories of the Boston-Austin axis struck when Mr. Dukakis 's political hero , John Kennedy , picked Sen. Lyndon Johnson as his running mate in 1960 "
0.0,False,strike,trifle,"Not suprisingly , the move to give up an estimated $ 500 , 000 in tax revenue at a time of budgetary crisis strikes some as a trifle wrongheaded , if not downright unfair "
0.0,False,strike,Ilyushins,"If a deal is struck , the 767s will replace aging Soviet-made Ilyushins on LOT 's Warsaw-New York and Warsaw-Chicago routes "
0.0,False,strike,chord,"While he won only about 12 % of the white vote in the Democratic primaries , according to New York Times-CBS News polls , he still did far better than in 1984 , and clearly struck a chord with many whites "
0.5,True,strike,balance,"And Michigan Gov. James Blanchard is appointing a commission to `` look at how you strike the balance '' between the warring factions , the governor 's spokesman says "
0.0,False,strike,slugger,"But now that early sales are in , it appears that while GM has n't struck out , the once-formidable slugger so far has only a solid single to show for its efforts "
0.0,False,strike,Florida,"But even though the Sox are off to a typically lousy start this season , plenty of Chicagoans do n't want to see them strike out for Florida "
0.0,False,strike,pose,"His deficit-reduction target -- $ 25 billion to $ 30 billion a year -- is more modest than the vice president 's , and Mr. Dukakis strikes the pose of a man who asks only for time to be rational in an illogical world "
0.0,False,strike,U.S.,"In short , a completely effective SDI would give the Soviets what they do not now have: the ability to strike the U.S. without fear of retaliation "
0.0,False,strike,machinist,"In striking down the machinists ' covenant , Judge Zagel cleared at least one hurdle to the pilots ' proposed acquisition , which is pending "
0.625,True,strike,deal,Omnicom 's Tracy-Locke unit in Texas recently struck a deal to buy back 20 % of its stock from the parent 
0.5,True,strike,ground,"The study notes that some machines weigh half a ton when fully loaded and can strike the ground with a force of almost 1 , 000 pounds "
0.0,False,strike,eroticism,"One is particularly struck by the austere but strongly felt eroticism of many of these works , and by the extraordinary poetry with which Poussin imbues the timeless themes of love and death "
0.0,False,strike,chord,"The fast-paced , slapstick nature of the commercials for Goodyear 's automotive service centers contrasts sharply with previous campaigns that subtly stressed the safety of Goodyear tires while also striking an emotional chord with viewers "
0.0,False,strike,Interco,"The merits of that defense are to be argued today in Delaware Chancery Court , the same court that earlier this week struck down Interco Inc. 's poison pill "
1.0,False,strike,part,"He also brought his will to throw bats , batting helmets and anything else handy when he strikes out , but it 's part of the same package "
0.0,False,strike,Wilson,"At hearing this morning before a Delaware chancery court judge , Doskocil is expected to ask the court to strike down Wilson 's `` poison pill '' anti-takeover measures , saying an auction for the company has continued for a sufficient time to allow all bidders to emerge "
1.0,False,strike,state,"In one illustrative case , they voted to strike down a state statute denying public funds for abortions under a provision they found `` implicit '' in the Massachusetts constitution "
0.6,False,strike,plant,"While workers struck three plants , the company locked out about 1 , 200 workers at a fourth plant , in Mobile , Ala "
0.0,False,strike,introduces,"It cuts the workweek to 44 hours from 48 , guarantees a 50 % bonus for all overtime , grants unlimited right to strike , introduces maternity leave of 120 days , suggests paternity leave of five days , and provides new legal protection against arbitrary dismissal "
0.625,True,strike,deal,"The agreement between the Bank Board and Bass group also represents a defeat for Ford Motor Co . , which has for more than a year been trying to strike a deal with the Bank Board to acquire American Savings "
0.0,False,strike,comptroller,It struck down the comptroller 's conclusion that the Bank Holding Company Act did n't apply 
0.0,False,strike,Americans,"They claim that colon cancer , which strikes more than 100 , 000 Americans a year , occurs only in people who inherit a particular gene from their parents that predisposes them to the cancer "
0.0,False,strike,car,"The union struck car haulers over a 1985 contract , but locals do n't want to strike this time , largely because the action is seen as having little clout while auto makers are closed for model changeover "
1.0,False,strike,time,"The union struck car haulers over a 1985 contract , but locals do n't want to strike this time , largely because the action is seen as having little clout while auto makers are closed for model changeover "
1.0,True,strike,supporter,In reading these profiles one is struck by how often associates and political supporters of the Governor express ambivalent or even negative attitudes toward him personally 
1.0,True,strike,voter,"In the end , Mr. Dukakis 's cool reserve may strike some voters as a kind of necessary political toughness or as a liability for such high office "
0.0,False,strike,Eastern,"In the letter , Tom Matthews , Eastern 's senior vice president of human resources , asked the mediation board to begin a 30-day countdown after which the machinists union would be free to strike -- and Eastern free to impose unilaterally the cost -- saving contract that it wants "
0.0,False,strike,bargain,"Grosz and Ceausescu paper over their differences , the U.S. and Romania patching up their trade dispute , or Bucharest succeeding , as Budapest has , in striking a commercial bargain with the European Community "
1.0,False,strike,nest,"Over the years , however , South Africa 's presence in Angola became an integral part of its strategy to repel the total onslaught by keeping communism at bay in Angola and striking at the nests of the ANC , which does much of its military training there "
0.6,False,strike,plant,Yesterday its planes struck a nuclear-power plant and industrial targets near the Persian Gulf coast city of Bushehr and raided Khuzestan 
0.0,False,strike,size,"But they did say the coins would be struck in four sizes: one ounce , one-half ounce , one-quarter ounce and one-tenth of an ounce "
0.0,False,strike,distribution,"The company said in mid-June that about 2 , 000 workers were striking six distribution centers in a dispute over wages and benefits "
0.0,False,strike,dirt,"The `` no '' vote plan struck pay dirt because it provided an opportunity for a massive , secret protest vote against Gen. Pinochet , especially from Chile 's sizable and disaffected middle class "
0.625,True,strike,deal,"If Intelsat Director General Dean Burch ca n't strike a deal with Ford Aerospace and its major partners , Alcatel Espace of France and Mitsubishi Electric Co. of Japan , he will negotiate with a French aerospace company , Matra , an Intelsat spokesman said "
0.875,False,attack,missile,Phalanx can be overwhelmed when a ship is attacked by several missiles at once -LRB- the Stark was struck by two Exocets -RRB- 
0.0,False,strike,Exocets,Phalanx can be overwhelmed when a ship is attacked by several missiles at once -LRB- the Stark was struck by two Exocets -RRB- 
1.0,False,strike,state,"In 1925 , Congress said that the Supreme Court has discretion to refuse to hear cases , except when a state supreme court strikes down a federal law or upholds a state law that was challenged as violating the Constitution , or when a federal appeals court strikes down a state law or a federal appeals or district court strikes down a federal law , all on constitutional grounds "
0.0,False,strike,law,"In 1925 , Congress said that the Supreme Court has discretion to refuse to hear cases , except when a state supreme court strikes down a federal law or upholds a state law that was challenged as violating the Constitution , or when a federal appeals court strikes down a state law or a federal appeals or district court strikes down a federal law , all on constitutional grounds "
0.625,True,strike,deal,Bank of New York might have been able to strike a deal with Irving had it not rebuffed Irving 's recent overtures to come to the bargaining table 
0.0,False,strike,interview,"What struck me most about the interview with Dr. Murphy was his challenge to Dr. Paul Leber , the FDA 's director of neuropharmalogical products , to look an Alzheimer 's patient in the eye and tell him that in his lifetime there will never be a cure "
0.0,False,strike,month,The labor pact with large trucking firms met a storm of protests from local leaders and the rank and file when it was tentatively struck last month 
0.0,False,strike,week,"Last year , its news writers division struck for six weeks "
0.0,False,strike,wage,POLISH LABOR UNREST SPREAD as thousands struck for higher wages 
0.0,False,strike,chord,His native caution strikes a responsive chord with the average German 
1.0,False,strike,compromise,But striking a compromise will be tough because lawmakers fiercely disagree about what should be done 
0.0,False,strike,date,"The federal judge , while backing the pill last week , has left open the possibility he might strike it down at a later date under different conditions "
0.0,False,strike,budget,"President Reagan issued a list of 107 examples of `` wasteful '' spending approved by Congress last December , but backed away from his earlier vow to formally ask Congress to strike them from the fiscal 1988 budget "
1.0,True,strike,health,"Union locals were preparing to strike , citing health and safety grievances at about nine plants , including Chrysler 's Sterling Heights , Mich . , stamping plant "
0.0,False,strike,Baghdad,"Iran retaliated by firing two missiles that struck Baghdad , killing or injuring an unspecified number of people "
1.0,False,kill,number,"Iran retaliated by firing two missiles that struck Baghdad , killing or injuring an unspecified number of people "
0.0,False,strike,Acustar,"Nearly every local union either voted to strike or planned to since the Acustar issue flared up , and while most of those possible walkouts will likely never take place , about three plants are still seriously pursuing grievances , a union official said "
0.625,True,strike,agreement,Campeau said it plans to sue to strike down the agreement to pay $ 45 million to Macy 
0.5,True,strike,company,"Together they strike back , forming a company to produce clothes for the senior-citizen set "
0.0,False,strike,marine-transport,"About 2 , 500 tugboat employees struck nine marine-transport companies in the Port of New York and New Jersey "
0.0,False,strike,San,"Last March , Judge Alex Kozinski of the appeals court in San Francisco struck down a San Francisco plan earmarking 30 % of city contracts for minority-owned businesses and 10 % for firms owned by women "
0.0,False,strike,cooling-off,"If Pan Am rejects arbitration , the Teamsters will be legally free to strike after a 30-day cooling-off period "
1.0,False,strike,time,"Workers at General Motors Corp. 's truck assembly complex in Pontiac , Mich . , are threatening to strike for the second time in less than a year "
0.0,False,die,child,"So far , two participants have died , a child has apparently been struck and killed , two racers have received paralyzing injuries and close to 30 more have been seriously hurt "
0.0,False,strike,racer,"So far , two participants have died , a child has apparently been struck and killed , two racers have received paralyzing injuries and close to 30 more have been seriously hurt "
0.0,False,kill,racer,"So far , two participants have died , a child has apparently been struck and killed , two racers have received paralyzing injuries and close to 30 more have been seriously hurt "
0.0,False,strike,takeover,"And although the firm has become involved in some hostile transactions in recent years , its representation of a major unsolicited bid by a foreign concern struck some takeover professionals as unusual "
1.0,False,strike,target,"It has become popular for West German conservatives , for example , to argue that the treaty strategically `` singularizes '' their country by virtue of the fact that after INF reductions , shorter-range Soviet missiles in East Germany will still be able to strike targets in West Germany "
0.0,False,strike,White,The Senate approved a $ 1 trillion budget plan for fiscal 1989 that would increase federal spending about $ 45 billion and calls for a substantial anti-drug initiative that would violate a budget accord struck with the White House 
1.0,False,strike,market,"On the other hand , if the company 's rolling mills are struck , that could add ingot to the market "
0.0,False,strike,Nicaragua,The agreement apparently struck in Nicaragua between the Sandinistas and the Contras considerably discredits the alarms set off a few days ago by the Reagan administration over the Nicaraguan `` invasion '' of Honduras 
0.0,False,strike,Northern,"About 5 , 000 union members struck five of Northern Telecom 's Canadian plants Feb. 29 , the day that talks broke off "
0.625,True,strike,contract,"The union , a Teamsters chapter , voted last month to strike over the contract stalemate , but instead has continued to negotiate sporadically since then with the company , a unit of St. Paul , Minn.-based NWA Inc "
0.0,False,strike,chime,"Gently rocking them swings the hammers , which sway back and forth like the tongues of bells to strike the chimes "
0.0,False,strike,Baghdad,"Iran retaliated by firing two missiles that struck Baghdad , killing or injuring an unspecified number of people "
1.0,False,kill,number,"Iran retaliated by firing two missiles that struck Baghdad , killing or injuring an unspecified number of people "
0.0,False,strike,chord,Based on the evidence from the early contests -- including a surprisingly strong second-place finish in last weekend 's Maine caucuses -- his populist crusade against `` economic violence '' is striking a chord among some Democrats beyond his black base 
1.0,True,strike,program,"Recently , an appeals court in San Francisco struck down a federal program requiring drug testing for railroad employees after accidents "
0.0,False,strike,Ford,"But these corporate gains appear more like personal setbacks to Mr. Collyer and many of the other 32 , 500 British workers who struck Ford 's British plants eight days ago "
0.0,False,strike,Pan,"The feisty , 62-year-old director of the airline division of the Teamsters union wants 4 , 300 Pan Am reservationists , ticket agents , and office and other workers to strike Pan Am Corp. after a cooling-off period that ends Sunday "
0.0,False,strike,department,"In addition to the requirement of a warrant , the court 's ruling also struck down the department 's drug-testing program on the ground that the tests themselves do n't reliably measure intoxication at a particular time before their administration "
0.0,False,strike,chord,So far it 's difficult to see that Mr. Kemp 's platform is striking a responsive chord in Iowa 
0.0,False,strike,Florida,ORANGE JUICE: Prices declined for the second consecutive day as fears of frost striking Florida 's citrus-growing area were further abated 
0.0,False,strike,side,The Transportation Department proposed a new auto-safety standard designed to give better protection to occupants in cars when they are struck from the side 
0.0,False,strike,U.S.,"They were n't surprised that B.A.T wanted to continue its push into financial services , or that the big British company would strike while the U.S. dollar is depressed "
0.0,False,strike,bridge,"The idea is to improve NATO 's ability to disrupt any breakthrough of its forward defenses -- by striking bridges , rail lines and other choke points -- and to strike deep inside Warsaw Pact defenses and supply lines "
0.0,False,strike,Warsaw,"The idea is to improve NATO 's ability to disrupt any breakthrough of its forward defenses -- by striking bridges , rail lines and other choke points -- and to strike deep inside Warsaw Pact defenses and supply lines "
0.0,False,strike,takeover,"And although the firm has become involved in some hostile transactions in recent years , its representation of a major unsolicited bid by a foreign concern struck some takeover professionals as unusual "
1.0,False,strike,market,"With no other financial or economic bombshells in earshot , the Commerce Department report ordinarily would have struck the markets as neutral if not bullish "
0.0,False,strike,Pennsylvania,"In 1987 , the U.S. Supreme Court struck down a Pennsylvania tax on trucks using the state 's highways , ruling that it unconstitutionally discriminated in favor of truckers based in Pennsylvania and against out-of-state companies "
1.0,False,strike,country,The IMF said its loan would help the country meet its immediate foreign exchange needs in the wake of widespread destruction caused by floods that struck the country in late August and early September 
0.0,False,strike,Berkeley,The industry is relying heavily on a 1976 state Supreme Court decision that struck down a voter-approved Berkeley rent-control ordinance because it gave landlords limited recourse 
1.0,False,strike,reader,But a gossip column with rules struck some readers as ridiculous 
0.0,False,strike,Phase,"Massport argues that 's just what it is doing , and the whole debate may become moot anyway if the federal government or courts strike down Phase One "
1.0,False,strike,time,"Developers who struck off on their own during good times now find themselves out of work , Mr. Phillips says "
1.0,False,strike,compromise,AT & T 's approach strikes a compromise 
1.0,False,strike,position,"Since coordination requires the modification of domestic political trade-offs previously struck , altering such positions is extremely difficult "
0.0,False,strike,golf,"Pitching a baseball , it was agreed , is akin to striking a golf ball in that it is a complex act that only looks simple "
1.0,False,strike,market,"Pandemonium and panic struck the market , '' said Richard Donovan , head of the international energy department at Shearson Lehman Hutton Inc "
0.0,False,strike,Faustian,"To regain control of the Senate this November , Republicans will have to win several upsets and strike one Faustian bargain "
0.0,False,strike,bid,"But some analysts expect that once a price is agreed to by the management group and the board , fellow hospital giant Humana Inc. might strike with a hostile bid , perhaps in concert with others "
0.0,False,strike,line,"In one murder case , for example , they excluded from trial evidence from a search conducted by police in good-faith reliance on a warrant issued by a magistrate who , it was later noticed , had not struck through certain lines on the printed warrant form "
0.0,False,strike,takeover,The bid also renewed investors ' hopes that other stocks might be struck by takeover lightning 
